datetime,rate
2015053021,0.0
2015053022,2.0
2015053023,1.0
2015053100,0.0
2015053101,1.0
2015053102,0.0
2015053103,2.0
2015053104,1.0
2015053105,1.0
2015053106,0.0
2015053107,1.0
2015053108,0.0
2015053109,1.0
2015053110,0.0
2015053111,3.0
2015053112,0.0
2015053113,1.0
2015053114,1.0
2015053115,2.0
2015053116,0.0
2015053117,0.0
2015053118,0.0
2015053119,0.0
2015053120,0.0
2015053121,0.0
2015053122,1.0
2015053123,0.0
2015060100,2.0
2015060101,0.0
2015060102,0.0
2015060103,0.0
2015060104,2.0
2015060105,0.0
2015060106,0.0
2015060107,0.0
2015060108,0.0
2015060109,1.0
2015060110,0.0
2015060111,0.0
2015060112,2.0
2015060113,0.0
2015060114,0.0
2015060115,1.0
2015060116,0.0
2015060117,0.0
2015060118,0.0
2015060119,0.0
2015060120,0.0
2015060121,0.0
2015060122,1.0
2015060123,1.0
2015060200,0.0
2015060201,1.0
2015060202,0.0
2015060203,1.0
2015060204,0.0
2015060205,0.0
2015060206,0.0
2015060207,0.0
2015060208,0.0
2015060209,0.0
2015060210,0.0
2015060211,0.0
2015060212,1.0
2015060213,1.0
2015060214,0.0
2015060215,0.0
2015060216,0.0
2015060217,2.0
2015060218,1.0
2015060219,0.0
2015060220,0.0
2015060221,0.0
2015060222,0.0
2015060223,0.0
2015060300,1.0
2015060301,0.0
2015060302,0.0
2015060303,1.0
2015060304,0.0
2015060305,2.0
2015060306,0.0
2015060307,0.0
2015060308,0.0
2015060309,0.0
2015060310,0.0
2015060311,0.0
2015060312,0.0
2015060313,0.0
2015060314,0.0
2015060315,0.0
2015060316,1.0
2015060317,0.0
2015060318,0.0
2015060319,0.0
2015060320,0.0
2015060321,0.0
2015060322,0.0
2015060323,0.0
2015060400,0.0
2015060401,0.0
2015060402,1.0
2015060403,3.0
2015060404,1.0
2015060405,0.0
2015060406,0.0
2015060407,0.0
2015060408,0.0
2015060409,0.0
2015060410,0.0
2015060411,0.0
2015060412,0.0
2015060413,3.0
2015060414,2.0
2015060415,0.0
2015060416,0.0
2015060417,0.0
2015060418,0.0
2015060419,0.0
2015060420,0.0
2015060421,0.0
2015060422,0.0
2015060423,0.0
2015060500,0.0
2015060501,1.0
2015060502,0.0
2015060503,0.0
2015060504,0.0
2015060505,0.0
2015060506,1.0
2015060507,0.0
2015060508,1.0
2015060509,0.0
2015060510,0.0
2015060511,0.0
2015060512,0.0
2015060513,0.0
2015060514,1.0
2015060515,0.0
2015060516,0.0
2015060517,0.0
2015060518,0.0
2015060519,0.0
2015060520,0.0
2015060521,0.0
2015060522,0.0
2015060523,0.0
2015060600,2.0
2015060601,0.0
2015060602,2.0
2015060603,0.0
2015060604,0.0
2015060605,0.0
2015060606,1.0
2015060607,0.0
2015060608,1.0
2015060609,1.0
2015060610,0.0
2015060611,0.0
2015060612,0.0
2015060613,0.0
2015060614,0.0
2015060615,0.0
2015060616,0.0
2015060617,0.0
2015060618,0.0
2015060619,0.0
2015060620,0.0
2015060621,0.0
2015060622,0.0
2015060623,0.0
2015060700,0.0
2015060701,0.0
2015060702,0.0
2015060703,0.0
2015060704,0.0
2015060705,0.0
2015060706,1.0
2015060707,0.0
2015060708,0.0
2015060709,0.0
2015060710,0.0
2015060711,0.0
2015060712,0.0
2015060713,0.0
2015060714,0.0
2015060715,0.0
2015060716,1.0
2015060717,2.0
2015060718,0.0
2015060719,0.0
2015060720,0.0
2015060721,0.0
2015060722,0.0
2015060723,1.0
2015060800,0.0
2015060801,1.0
2015060802,0.0
2015060803,1.0
2015060804,0.0
2015060805,1.0
2015060806,1.0
2015060807,0.0
2015060808,0.0
2015060809,0.0
2015060810,0.0
2015060811,1.0
2015060812,0.0
2015060813,0.0
2015060814,0.0
2015060815,0.0
2015060816,1.0
2015060817,0.0
2015060818,0.0
2015060819,0.0
2015060820,1.0
2015060821,0.0
2015060822,0.0
2015060823,0.0
2015060900,0.0
2015060901,0.0
2015060902,0.0
2015060903,0.0
2015060904,0.0
2015060905,0.0
2015060906,0.0
2015060907,0.0
2015060908,0.0
2015060909,0.0
2015060910,0.0
2015060911,0.0
2015060912,0.0
2015060913,0.0
2015060914,0.0
2015060915,1.0
2015060916,0.0
2015060917,0.0
2015060918,0.0
2015060919,1.0
2015060920,0.0
2015060921,0.0
2015060922,0.0
2015060923,0.0
2015061000,0.0
2015061001,0.0
2015061002,0.0
2015061003,0.0
2015061004,0.0
2015061005,0.0
2015061006,0.0
2015061007,0.0
2015061008,0.0
2015061009,0.0
2015061010,0.0
2015061011,0.0
2015061012,0.0
2015061013,0.0
2015061014,0.0
2015061015,0.0
2015061016,0.0
2015061017,0.0
2015061018,0.0
2015061019,0.0
2015061020,0.0
2015061021,0.0
2015061022,0.0
2015061023,0.0
2015061100,0.0
2015061101,0.0
2015061102,0.0
2015061103,0.0
2015061104,0.0
2015061105,0.0
2015061106,0.0
2015061107,0.0
2015061108,0.0
2015061109,0.0
2015061110,0.0
2015061111,0.0
2015061112,0.0
2015061113,0.0
2015061114,0.0
2015061115,0.0
2015061116,0.0
2015061117,0.0
2015061118,0.0
2015061119,0.0
2015061120,0.0
2015061121,0.0
2015061122,0.0
2015061123,0.0
2015061200,0.0
2015061201,0.0
2015061202,0.0
2015061203,0.0
2015061204,0.0
2015061205,0.0
2015061206,0.0
2015061207,0.0
2015061208,0.0
2015061209,0.0
2015061210,0.0
2015061211,0.0
2015061212,0.0
2015061213,0.0
2015061214,0.0
2015061215,0.0
2015061216,0.0
2015061217,0.0
2015061218,0.0
2015061219,0.0
2015061220,0.0
2015061221,0.0
2015061222,0.0
2015061223,0.0
2015061300,0.0
2015061301,0.0
2015061302,0.0
2015061303,0.0
2015061304,0.0
2015061305,0.0
2015061306,0.0
2015061307,0.0
2015061308,0.0
2015061309,0.0
2015061310,0.0
2015061311,0.0
2015061312,0.0
2015061313,0.0
2015061314,0.0
2015061315,0.0
2015061316,0.0
2015061317,0.0
2015061318,0.0
2015061319,0.0
2015061320,0.0
2015061321,0.0
2015061322,0.0
2015061323,0.0
2015061400,0.0
2015061401,0.0
2015061402,0.0
2015061403,0.0
2015061404,0.0
2015061405,0.0
2015061406,0.0
2015061407,0.0
2015061408,0.0
2015061409,0.0
2015061410,0.0
2015061411,0.0
2015061412,0.0
2015061413,0.0
2015061414,0.0
2015061415,0.0
2015061416,0.0
2015061417,0.0
2015061418,0.0
2015061419,0.0
2015061420,0.0
2015061421,0.0
2015061422,0.0
2015061423,0.0
2015061500,0.0
2015061501,0.0
2015061502,0.0
2015061503,0.0
2015061504,0.0
2015061505,0.0
2015061506,0.0
2015061507,0.0
2015061508,0.0
2015061509,0.0
2015061510,0.0
2015061511,0.0
2015061512,0.0
2015061513,0.0
2015061514,0.0
2015061515,0.0
2015061516,0.0
2015061517,0.0
2015061518,0.0
2015061519,0.0
2015061520,0.0
2015061521,0.0
2015061522,0.0
2015061523,0.0
2015061600,0.0
2015061601,0.0
2015061602,0.0
2015061603,0.0
2015061604,0.0
2015061605,0.0
2015061606,0.0
2015061607,0.0
2015061608,0.0
2015061609,0.0
2015061610,0.0
2015061611,2.0
2015061612,0.0
2015061613,0.0
2015061614,1.0
2015061615,0.0
2015061616,0.0
2015061617,0.0
2015061618,0.0
2015061619,0.0
2015061620,0.0
2015061621,0.0
2015061622,0.0
2015061623,0.0
2015061700,0.0
2015061701,0.0
2015061702,0.0
2015061703,0.0
2015061704,0.0
2015061705,0.0
2015061706,1.0
2015061707,0.0
2015061708,0.0
2015061709,0.0
2015061710,0.0
2015061711,0.0
2015061712,0.0
2015061713,0.0
2015061714,0.0
2015061715,0.0
2015061716,0.0
2015061717,0.0
2015061718,0.0
2015061719,0.0
2015061720,0.0
2015061721,0.0
2015061722,0.0
2015061723,0.0
2015061800,0.0
2015061801,0.0
2015061802,0.0
2015061803,0.0
2015061804,0.0
2015061805,0.0
2015061806,0.0
2015061807,0.0
2015061808,0.0
2015061809,0.0
2015061810,0.0
2015061811,0.0
2015061812,0.0
2015061813,0.0
2015061814,0.0
2015061815,0.0
2015061816,2.0
2015061817,3.0
2015061818,1.0
2015061819,0.0
2015061820,0.0
2015061821,0.0
2015061822,0.0
2015061823,0.0
2015061900,0.0
2015061901,1.0
2015061902,0.0
2015061903,0.0
2015061904,0.0
2015061905,1.0
2015061906,0.0
2015061907,0.0
2015061908,1.0
2015061909,1.0
2015061910,0.0
2015061911,0.0
2015061912,0.0
2015061913,0.0
2015061914,0.0
2015061915,0.0
2015061916,0.0
2015061917,0.0
2015061918,1.0
2015061919,0.0
2015061920,1.0
2015061921,0.0
2015061922,0.0
2015061923,0.0
2015062000,0.0
2015062001,0.0
2015062002,0.0
2015062003,0.0
2015062004,0.0
2015062005,0.0
2015062006,0.0
2015062007,0.0
2015062008,1.0
2015062009,0.0
2015062010,1.0
2015062011,0.0
2015062012,1.0
2015062013,0.0
2015062014,0.0
2015062015,0.0
2015062016,0.0
2015062017,1.0
2015062018,0.0
2015062019,0.0
2015062020,1.0
2015062021,0.0
2015062022,0.0
2015062023,0.0
2015062100,0.0
2015062101,0.0
2015062102,0.0
2015062103,0.0
2015062104,0.0
2015062105,0.0
2015062106,1.0
2015062107,0.0
2015062108,0.0
2015062109,2.0
2015062110,1.0
2015062111,0.0
2015062112,0.0
2015062113,0.0
2015062114,0.0
2015062115,0.0
2015062116,1.0
2015062117,2.0
2015062118,1.0
2015062119,0.0
2015062120,0.0
2015062121,0.0
2015062122,1.0
2015062123,0.0
2015062200,0.0
2015062201,0.0
2015062202,0.0
2015062203,0.0
2015062204,1.0
2015062205,0.0
2015062206,0.0
2015062207,0.0
2015062208,0.0
2015062209,0.0
2015062210,0.0
2015062211,0.0
2015062212,0.0
2015062213,0.0
2015062214,0.0
2015062215,0.0
2015062216,0.0
2015062217,0.0
2015062218,0.0
2015062219,0.0
2015062220,0.0
2015062221,0.0
2015062222,0.0
2015062223,0.0
2015062300,0.0
2015062301,1.0
2015062302,0.0
2015062303,0.0
2015062304,0.0
2015062305,0.0
2015062306,1.0
2015062307,0.0
2015062308,0.0
2015062309,0.0
2015062310,0.0
2015062311,0.0
2015062312,0.0
2015062313,0.0
2015062314,0.0
2015062315,2.0
2015062316,0.0
2015062317,0.0
2015062318,1.0
2015062319,1.0
2015062320,1.0
2015062321,0.0
2015062322,0.0
2015062323,1.0
2015062400,1.0
2015062401,0.0
2015062402,0.0
2015062403,0.0
2015062404,1.0
2015062405,1.0
2015062406,2.0
2015062407,1.0
2015062408,0.0
2015062409,0.0
2015062410,1.0
2015062411,0.0
2015062412,0.0
2015062413,0.0
2015062414,0.0
2015062415,0.0
2015062416,0.0
2015062417,0.0
2015062418,0.0
2015062419,0.0
2015062420,1.0
2015062421,0.0
2015062422,0.0
2015062423,0.0
2015062500,0.0
2015062501,0.0
2015062502,0.0
2015062503,0.0
2015062504,0.0
2015062505,0.0
2015062506,0.0
2015062507,0.0
2015062508,1.0
2015062509,1.0
2015062510,1.0
2015062511,1.0
2015062512,0.0
2015062513,1.0
2015062514,0.0
2015062515,0.0
2015062516,2.0
2015062517,0.0
2015062518,0.0
2015062519,0.0
2015062520,1.0
2015062521,0.0
2015062522,0.0
2015062523,0.0
2015062600,1.0
2015062601,0.0
2015062602,0.0
2015062603,2.0
2015062604,1.0
2015062605,0.0
2015062606,0.0
2015062607,0.0
2015062608,0.0
2015062609,0.0
2015062610,0.0
2015062611,0.0
2015062612,0.0
2015062613,0.0
2015062614,0.0
2015062615,0.0
2015062616,0.0
2015062617,0.0
2015062618,1.0
2015062619,1.0
2015062620,0.0
2015062621,1.0
2015062622,0.0
2015062623,2.0
2015062700,0.0
2015062701,0.0
2015062702,1.0
2015062703,0.0
2015062704,0.0
2015062705,0.0
2015062706,0.0
2015062707,1.0
2015062708,0.0
2015062709,0.0
2015062710,0.0
2015062711,1.0
2015062712,0.0
2015062713,0.0
2015062714,0.0
2015062715,1.0
2015062716,1.0
2015062717,0.0
2015062718,0.0
2015062719,0.0
2015062720,0.0
2015062721,1.0
2015062722,0.0
2015062723,0.0
2015062800,0.0
2015062801,0.0
2015062802,0.0
2015062803,0.0
2015062804,0.0
2015062805,0.0
2015062806,0.0
2015062807,0.0
2015062808,0.0
2015062809,0.0
2015062810,0.0
2015062811,0.0
2015062812,0.0
2015062813,0.0
2015062814,0.0
2015062815,0.0
2015062816,1.0
2015062817,1.0
2015062818,1.0
2015062819,1.0
2015062820,0.0
2015062821,0.0
2015062822,0.0
2015062823,0.0
2015062900,2.0
2015062901,3.0
2015062902,0.0
2015062903,1.0
2015062904,0.0
2015062905,0.0
2015062906,0.0
2015062907,0.0
2015062908,0.0
2015062909,0.0
2015062910,0.0
2015062911,0.0
2015062912,0.0
2015062913,2.0
2015062914,1.0
2015062915,1.0
2015062916,0.0
2015062917,0.0
2015062918,1.0
2015062919,0.0
2015062920,0.0
2015062921,0.0
2015062922,2.0
2015062923,1.0
2015063000,0.0
2015063001,0.0
2015063002,2.0
2015063003,0.0
2015063004,1.0
2015063005,0.0
2015063006,0.0
2015063007,0.0
2015063008,0.0
2015063009,0.0
2015063010,1.0
2015063011,0.0
2015063012,0.0
2015063013,2.0
2015063014,0.0
2015063015,0.0
2015063016,0.0
2015063017,0.0
2015063018,0.0
2015063019,0.0
2015063020,1.0
2015063021,0.0
2015063022,0.0
2015063023,0.0
2015070100,0.0
2015070101,0.0
2015070102,0.0
2015070103,0.0
2015070104,0.0
2015070105,0.0
2015070106,0.0
2015070107,0.0
2015070108,0.0
2015070109,0.0
2015070110,0.0
2015070111,1.0
2015070112,2.0
2015070113,0.0
2015070114,1.0
2015070115,1.0
2015070116,0.0
2015070117,0.0
2015070118,0.0
2015070119,0.0
2015070120,1.0
2015070121,0.0
2015070122,1.0
2015070123,0.0
2015070200,0.0
2015070201,0.0
2015070202,0.0
2015070203,1.0
2015070204,0.0
2015070205,0.0
2015070206,0.0
2015070207,1.0
2015070208,0.0
2015070209,0.0
2015070210,0.0
2015070211,1.0
2015070212,0.0
2015070213,1.0
2015070214,0.0
2015070215,1.0
2015070216,0.0
2015070217,0.0
2015070218,1.0
2015070219,0.0
2015070220,0.0
2015070221,0.0
2015070222,0.0
2015070223,0.0
2015070300,0.0
2015070301,0.0
2015070302,0.0
2015070303,1.0
2015070304,0.0
2015070305,0.0
2015070306,0.0
2015070307,0.0
2015070308,0.0
2015070309,0.0
2015070310,0.0
2015070311,0.0
2015070312,0.0
2015070313,1.0
2015070314,1.0
2015070315,0.0
2015070316,0.0
2015070317,1.0
2015070318,0.0
2015070319,0.0
2015070320,0.0
2015070321,0.0
2015070322,0.0
2015070323,0.0
2015070400,0.0
2015070401,0.0
2015070402,0.0
2015070403,0.0
2015070404,0.0
2015070405,0.0
2015070406,0.0
2015070407,0.0
2015070408,0.0
2015070409,1.0
2015070410,0.0
2015070411,0.0
2015070412,0.0
2015070413,0.0
2015070414,1.0
2015070415,1.0
2015070416,0.0
2015070417,0.0
2015070418,0.0
2015070419,0.0
2015070420,0.0
2015070421,1.0
2015070422,0.0
2015070423,0.0
2015070500,0.0
2015070501,1.0
2015070502,2.0
2015070503,0.0
2015070504,1.0
2015070505,0.0
2015070506,0.0
2015070507,0.0
2015070508,0.0
2015070509,0.0
2015070510,0.0
2015070511,1.0
2015070512,0.0
2015070513,0.0
2015070514,0.0
2015070515,0.0
2015070516,0.0
2015070517,1.0
2015070518,0.0
2015070519,0.0
2015070520,0.0
2015070521,0.0
2015070522,0.0
2015070523,0.0
2015070600,0.0
2015070601,0.0
2015070602,1.0
2015070603,1.0
2015070604,0.0
2015070605,0.0
2015070606,0.0
2015070607,2.0
2015070608,0.0
2015070609,0.0
2015070610,0.0
2015070611,0.0
2015070612,0.0
2015070613,0.0
2015070614,1.0
2015070615,1.0
2015070616,0.0
2015070617,0.0
2015070618,0.0
2015070619,0.0
2015070620,0.0
2015070621,1.0
2015070622,0.0
2015070623,0.0
2015070700,0.0
2015070701,0.0
2015070702,0.0
2015070703,1.0
2015070704,0.0
2015070705,0.0
2015070706,0.0
2015070707,0.0
2015070708,1.0
2015070709,0.0
2015070710,0.0
2015070711,0.0
2015070712,0.0
2015070713,0.0
2015070714,0.0
2015070715,0.0
2015070716,0.0
2015070717,0.0
2015070718,0.0
2015070719,0.0
2015070720,0.0
2015070721,0.0
2015070722,0.0
2015070723,0.0
2015070800,0.0
2015070801,0.0
2015070802,0.0
2015070803,0.0
2015070804,1.0
2015070805,0.0
2015070806,1.0
2015070807,0.0
2015070808,0.0
2015070809,0.0
2015070810,0.0
2015070811,0.0
2015070812,2.0
2015070813,1.0
2015070814,0.0
2015070815,0.0
2015070816,0.0
2015070817,0.0
2015070818,1.0
2015070819,1.0
2015070820,0.0
2015070821,0.0
2015070822,0.0
2015070823,0.0
2015070900,1.0
2015070901,0.0
2015070902,0.0
2015070903,0.0
2015070904,0.0
2015070905,0.0
2015070906,0.0
2015070907,0.0
2015070908,0.0
2015070909,1.0
2015070910,0.0
2015070911,2.0
2015070912,0.0
2015070913,2.0
2015070914,0.0
2015070915,0.0
2015070916,0.0
2015070917,2.0
2015070918,1.0
2015070919,2.0
2015070920,0.0
2015070921,0.0
2015070922,0.0
2015070923,0.0
2015071000,0.0
2015071001,0.0
2015071002,0.0
2015071003,0.0
2015071004,0.0
2015071005,0.0
2015071006,0.0
2015071007,1.0
2015071008,0.0
2015071009,0.0
2015071010,0.0
2015071011,0.0
2015071012,0.0
2015071013,1.0
2015071014,0.0
2015071015,0.0
2015071016,0.0
2015071017,0.0
2015071018,0.0
2015071019,0.0
2015071020,1.0
2015071021,1.0
2015071022,0.0
2015071023,1.0
2015071100,1.0
2015071101,0.0
2015071102,2.0
2015071103,0.0
2015071104,0.0
2015071105,0.0
2015071106,0.0
2015071107,0.0
2015071108,1.0
2015071109,1.0
2015071110,2.0
2015071111,0.0
2015071112,0.0
2015071113,0.0
2015071114,2.0
2015071115,0.0
2015071116,0.0
2015071117,1.0
2015071118,0.0
2015071119,0.0
2015071120,1.0
2015071121,0.0
2015071122,0.0
2015071123,0.0
2015071200,0.0
2015071201,0.0
2015071202,0.0
2015071203,0.0
2015071204,0.0
2015071205,0.0
2015071206,0.0
2015071207,0.0
2015071208,0.0
2015071209,0.0
2015071210,0.0
2015071211,0.0
2015071212,0.0
2015071213,2.0
2015071214,0.0
2015071215,1.0
2015071216,1.0
2015071217,0.0
2015071218,1.0
2015071219,0.0
2015071220,2.0
2015071221,0.0
2015071222,0.0
2015071223,0.0
2015071300,1.0
2015071301,0.0
2015071302,0.0
2015071303,0.0
2015071304,1.0
2015071305,0.0
2015071306,0.0
2015071307,0.0
2015071308,0.0
2015071309,0.0
2015071310,1.0
2015071311,1.0
2015071312,1.0
2015071313,1.0
2015071314,0.0
2015071315,0.0
2015071316,0.0
2015071317,1.0
2015071318,0.0
2015071319,0.0
2015071320,0.0
2015071321,1.0
2015071322,0.0
2015071323,1.0
2015071400,0.0
2015071401,0.0
2015071402,0.0
2015071403,1.0
2015071404,0.0
2015071405,0.0
2015071406,0.0
2015071407,0.0
2015071408,0.0
2015071409,0.0
2015071410,0.0
2015071411,0.0
2015071412,1.0
2015071413,0.0
2015071414,0.0
2015071415,0.0
2015071416,0.0
2015071417,0.0
2015071418,1.0
2015071419,0.0
2015071420,0.0
2015071421,1.0
2015071422,0.0
2015071423,0.0
2015071500,0.0
2015071501,0.0
2015071502,0.0
2015071503,0.0
2015071504,0.0
2015071505,1.0
2015071506,0.0
2015071507,0.0
2015071508,0.0
2015071509,1.0
2015071510,0.0
2015071511,1.0
2015071512,1.0
2015071513,1.0
2015071514,3.0
2015071515,0.0
2015071516,1.0
2015071517,0.0
2015071518,0.0
2015071519,0.0
2015071520,0.0
2015071521,0.0
2015071522,1.0
2015071523,0.0
2015071600,1.0
2015071601,0.0
2015071602,0.0
2015071603,0.0
2015071604,0.0
2015071605,0.0
2015071606,0.0
2015071607,1.0
2015071608,1.0
2015071609,0.0
2015071610,0.0
2015071611,0.0
2015071612,0.0
2015071613,0.0
2015071614,0.0
2015071615,1.0
2015071616,0.0
2015071617,3.0
2015071618,2.0
2015071619,0.0
2015071620,0.0
2015071621,1.0
2015071622,0.0
2015071623,0.0
2015071700,0.0
2015071701,0.0
2015071702,1.0
2015071703,0.0
2015071704,0.0
2015071705,0.0
2015071706,0.0
2015071707,0.0
2015071708,0.0
2015071709,0.0
2015071710,0.0
2015071711,0.0
2015071712,0.0
2015071713,0.0
2015071714,0.0
2015071715,0.0
2015071716,1.0
2015071717,0.0
2015071718,0.0
2015071719,1.0
2015071720,1.0
2015071721,0.0
2015071722,0.0
2015071723,0.0
2015071800,0.0
2015071801,0.0
2015071802,0.0
2015071803,0.0
2015071804,0.0
2015071805,0.0
2015071806,0.0
2015071807,0.0
2015071808,0.0
2015071809,0.0
2015071810,0.0
2015071811,0.0
2015071812,0.0
2015071813,0.0
2015071814,0.0
2015071815,0.0
2015071816,0.0
2015071817,0.0
2015071818,0.0
2015071819,0.0
2015071820,0.0
2015071821,0.0
2015071822,0.0
2015071823,0.0
2015071900,0.0
2015071901,0.0
2015071902,0.0
2015071903,1.0
2015071904,0.0
2015071905,0.0
2015071906,0.0
2015071907,0.0
2015071908,0.0
2015071909,0.0
2015071910,0.0
2015071911,2.0
2015071912,0.0
2015071913,1.0
2015071914,0.0
2015071915,0.0
2015071916,1.0
2015071917,0.0
2015071918,0.0
2015071919,0.0
2015071920,0.0
2015071921,0.0
2015071922,1.0
2015071923,0.0
2015072000,1.0
2015072001,0.0
2015072002,0.0
2015072003,0.0
2015072004,0.0
2015072005,0.0
2015072006,0.0
2015072007,0.0
2015072008,0.0
2015072009,0.0
2015072010,0.0
2015072011,1.0
2015072012,0.0
2015072013,0.0
2015072014,1.0
2015072015,1.0
2015072016,0.0
2015072017,0.0
2015072018,2.0
2015072019,0.0
2015072020,0.0
2015072021,0.0
2015072022,0.0
2015072023,0.0
2015072100,0.0
2015072101,0.0
2015072102,0.0
2015072103,0.0
2015072104,0.0
2015072105,0.0
2015072106,0.0
2015072107,0.0
2015072108,3.0
2015072109,0.0
2015072110,0.0
2015072111,0.0
2015072112,0.0
2015072113,0.0
2015072114,0.0
2015072115,0.0
2015072116,0.0
2015072117,0.0
2015072118,0.0
2015072119,0.0
2015072120,1.0
2015072121,0.0
2015072122,0.0
2015072123,0.0
2015072200,0.0
2015072201,0.0
2015072202,0.0
2015072203,0.0
2015072204,0.0
2015072205,0.0
2015072206,0.0
2015072207,1.0
2015072208,0.0
2015072209,0.0
2015072210,0.0
2015072211,0.0
2015072212,1.0
2015072213,0.0
2015072214,1.0
2015072215,1.0
2015072216,0.0
2015072217,0.0
2015072218,0.0
2015072219,0.0
2015072220,0.0
2015072221,1.0
2015072222,0.0
2015072223,1.0
2015072300,2.0
2015072301,0.0
2015072302,0.0
2015072303,0.0
2015072304,0.0
2015072305,0.0
2015072306,0.0
2015072307,0.0
2015072308,0.0
2015072309,0.0
2015072310,0.0
2015072311,0.0
2015072312,1.0
2015072313,1.0
2015072314,0.0
2015072315,0.0
2015072316,1.0
2015072317,1.0
2015072318,1.0
2015072319,0.0
2015072320,0.0
2015072321,0.0
2015072322,0.0
2015072323,0.0
2015072400,0.0
2015072401,0.0
2015072402,0.0
2015072403,0.0
2015072404,2.0
2015072405,3.0
2015072406,0.0
2015072407,0.0
2015072408,0.0
2015072409,1.0
2015072410,0.0
2015072411,0.0
2015072412,0.0
2015072413,0.0
2015072414,1.0
2015072415,0.0
2015072416,0.0
2015072417,1.0
2015072418,1.0
2015072419,0.0
2015072420,0.0
2015072421,0.0
2015072422,0.0
2015072423,2.0
2015072500,0.0
2015072501,0.0
2015072502,0.0
2015072503,0.0
2015072504,0.0
2015072505,0.0
2015072506,0.0
2015072507,0.0
2015072508,0.0
2015072509,0.0
2015072510,2.0
2015072511,0.0
2015072512,0.0
2015072513,0.0
2015072514,0.0
2015072515,0.0
2015072516,0.0
2015072517,0.0
2015072518,0.0
2015072519,2.0
2015072520,0.0
2015072521,0.0
2015072522,0.0
2015072523,1.0
2015072600,0.0
2015072601,1.0
2015072602,0.0
2015072603,2.0
2015072604,0.0
2015072605,0.0
2015072606,0.0
2015072607,0.0
2015072608,0.0
2015072609,1.0
2015072610,1.0
2015072611,1.0
2015072612,0.0
2015072613,0.0
2015072614,2.0
2015072615,0.0
2015072616,0.0
2015072617,1.0
2015072618,0.0
2015072619,0.0
2015072620,0.0
2015072621,0.0
2015072622,0.0
2015072623,0.0
2015072700,1.0
2015072701,0.0
2015072702,0.0
2015072703,0.0
2015072704,1.0
2015072705,0.0
2015072706,1.0
2015072707,0.0
2015072708,0.0
2015072709,0.0
2015072710,1.0
2015072711,0.0
2015072712,0.0
2015072713,1.0
2015072714,0.0
2015072715,0.0
2015072716,0.0
2015072717,1.0
2015072718,1.0
2015072719,0.0
2015072720,0.0
2015072721,0.0
2015072722,1.0
2015072723,0.0
2015072800,0.0
2015072801,0.0
2015072802,0.0
2015072803,0.0
2015072804,0.0
2015072805,0.0
2015072806,0.0
2015072807,0.0
2015072808,0.0
2015072809,0.0
2015072810,0.0
2015072811,0.0
2015072812,0.0
2015072813,0.0
2015072814,0.0
2015072815,0.0
2015072816,1.0
2015072817,0.0
2015072818,0.0
2015072819,1.0
2015072820,0.0
2015072821,0.0
2015072822,0.0
2015072823,0.0
2015072900,0.0
2015072901,0.0
2015072902,1.0
2015072903,0.0
2015072904,0.0
2015072905,0.0
2015072906,1.0
2015072907,0.0
2015072908,0.0
2015072909,0.0
2015072910,0.0
2015072911,0.0
2015072912,0.0
2015072913,0.0
2015072914,1.0
2015072915,0.0
2015072916,0.0
2015072917,0.0
2015072918,0.0
2015072919,0.0
2015072920,0.0
2015072921,0.0
2015072922,1.0
2015072923,1.0
2015073000,2.0
2015073001,0.0
2015073002,0.0
2015073003,0.0
2015073004,0.0
2015073005,1.0
2015073006,0.0
2015073007,0.0
2015073008,0.0
2015073009,0.0
2015073010,0.0
2015073011,0.0
2015073012,0.0
2015073013,0.0
2015073014,1.0
2015073015,0.0
2015073016,0.0
2015073017,0.0
2015073018,0.0
2015073019,0.0
2015073020,1.0
2015073021,0.0
2015073022,0.0
2015073023,0.0
2015073100,0.0
2015073101,0.0
2015073102,1.0
2015073103,0.0
2015073104,1.0
2015073105,1.0
2015073106,0.0
2015073107,0.0
2015073108,1.0
2015073109,0.0
2015073110,0.0
2015073111,1.0
2015073112,3.0
2015073113,1.0
2015073114,2.0
2015073115,0.0
2015073116,0.0
2015073117,0.0
2015073118,2.0
2015073119,0.0
2015073120,0.0
2015073121,0.0
2015073122,0.0
2015073123,0.0
2015080100,0.0
2015080101,1.0
2015080102,0.0
2015080103,0.0
2015080104,0.0
2015080105,0.0
2015080106,0.0
2015080107,0.0
2015080108,0.0
2015080109,0.0
2015080110,0.0
2015080111,1.0
2015080112,0.0
2015080113,0.0
2015080114,0.0
2015080115,1.0
2015080116,0.0
2015080117,0.0
2015080118,0.0
2015080119,0.0
2015080120,1.0
2015080121,0.0
2015080122,0.0
2015080123,0.0
2015080200,0.0
2015080201,0.0
2015080202,0.0
2015080203,0.0
2015080204,1.0
2015080205,1.0
2015080206,0.0
2015080207,0.0
2015080208,0.0
2015080209,0.0
2015080210,0.0
2015080211,1.0
2015080212,1.0
2015080213,0.0
2015080214,1.0
2015080215,0.0
2015080216,0.0
2015080217,0.0
2015080218,0.0
2015080219,0.0
2015080220,0.0
2015080221,1.0
2015080222,0.0
2015080223,0.0
2015080300,0.0
2015080301,1.0
2015080302,0.0
2015080303,0.0
2015080304,2.0
2015080305,2.0
2015080306,0.0
2015080307,0.0
2015080308,4.0
2015080309,0.0
2015080310,0.0
2015080311,0.0
2015080312,0.0
2015080313,0.0
2015080314,0.0
