datetime,rate
2015032716,146.0
2015032717,126.0
2015032718,156.0
2015032719,217.0
2015032720,58.0
2015032721,103.0
2015032722,68.0
2015032723,72.0
2015032800,34.0
2015032801,30.0
2015032802,37.0
2015032803,25.0
2015032804,32.0
2015032805,17.0
2015032806,28.0
2015032807,18.0
2015032808,29.0
2015032809,27.0
2015032810,14.0
2015032811,21.0
2015032812,37.0
2015032813,9.0
2015032814,2.0
2015032815,9.0
2015032816,35.0
2015032817,71.0
2015032818,58.0
2015032819,72.0
2015032820,109.0
2015032821,236.0
2015032822,174.0
2015032823,105.0
2015032900,30.0
2015032901,35.0
2015032902,48.0
2015032903,29.0
2015032904,28.0
2015032905,32.0
2015032906,53.0
2015032907,25.0
2015032908,46.0
2015032909,34.0
2015032910,39.0
2015032911,23.0
2015032912,15.0
2015032913,26.0
2015032914,21.0
2015032915,25.0
2015032916,39.0
2015032917,25.0
2015032918,68.0
2015032919,131.0
2015032920,74.0
2015032921,142.0
2015032922,110.0
2015032923,116.0
2015033000,87.0
2015033001,45.0
2015033002,21.0
2015033003,30.0
2015033004,12.0
2015033005,23.0
2015033006,29.0
2015033007,50.0
2015033008,42.0
2015033009,59.0
2015033010,119.0
2015033011,64.0
2015033012,48.0
2015033013,49.0
2015033014,19.0
2015033015,18.0
2015033016,146.0
2015033017,107.0
2015033018,62.0
2015033019,86.0
2015033020,77.0
2015033021,153.0
2015033022,270.0
2015033023,244.0
2015033100,218.0
2015033101,330.0
2015033102,99.0
2015033103,59.0
2015033104,38.0
2015033105,45.0
2015033106,46.0
2015033107,49.0
2015033108,24.0
2015033109,39.0
2015033110,46.0
2015033111,119.0
2015033112,192.0
2015033113,98.0
2015033114,47.0
2015033115,68.0
2015033116,42.0
2015033117,99.0
2015033118,134.0
2015033119,31.0
2015033120,15.0
2015033121,68.0
2015033122,168.0
2015033123,186.0
2015040100,101.0
2015040101,110.0
2015040102,27.0
2015040103,43.0
2015040104,35.0
2015040105,27.0
2015040106,28.0
2015040107,57.0
2015040108,42.0
2015040109,59.0
2015040110,55.0
2015040111,50.0
2015040112,130.0
2015040113,169.0
2015040114,241.0
2015040115,157.0
2015040116,38.0
2015040117,35.0
2015040118,52.0
2015040119,21.0
2015040120,50.0
2015040121,39.0
2015040122,84.0
2015040123,114.0
2015040200,127.0
2015040201,62.0
2015040202,71.0
2015040203,96.0
2015040204,51.0
2015040205,18.0
2015040206,49.0
2015040207,35.0
2015040208,15.0
2015040209,33.0
2015040210,78.0
2015040211,41.0
2015040212,96.0
2015040213,99.0
2015040214,68.0
2015040215,24.0
2015040216,18.0
2015040217,21.0
2015040218,13.0
2015040219,12.0
2015040220,77.0
2015040221,17.0
2015040222,9.0
2015040223,15.0
2015040300,21.0
2015040301,174.0
2015040302,197.0
2015040303,71.0
2015040304,32.0
2015040305,28.0
2015040306,16.0
2015040307,10.0
2015040308,3.0
2015040309,7.0
2015040310,17.0
2015040311,51.0
2015040312,93.0
2015040313,101.0
2015040314,73.0
2015040315,48.0
2015040316,50.0
2015040317,79.0
2015040318,107.0
2015040319,28.0
2015040320,52.0
2015040321,90.0
2015040322,59.0
2015040323,109.0
2015040400,110.0
2015040401,222.0
2015040402,139.0
2015040403,103.0
2015040404,53.0
2015040405,36.0
2015040406,94.0
2015040407,80.0
2015040408,52.0
2015040409,27.0
2015040410,98.0
2015040411,79.0
2015040412,116.0
2015040413,126.0
2015040414,63.0
2015040415,39.0
2015040416,21.0
2015040417,26.0
2015040418,26.0
2015040419,21.0
2015040420,25.0
2015040421,36.0
2015040422,24.0
2015040423,44.0
2015040500,111.0
2015040501,114.0
2015040502,34.0
2015040503,50.0
2015040504,25.0
2015040505,24.0
2015040506,19.0
2015040507,29.0
2015040508,10.0
2015040509,14.0
2015040510,25.0
2015040511,39.0
2015040512,72.0
2015040513,143.0
2015040514,89.0
2015040515,123.0
2015040516,69.0
2015040517,39.0
2015040518,23.0
2015040519,30.0
2015040520,25.0
2015040521,26.0
2015040522,48.0
2015040523,45.0
2015040600,74.0
2015040601,54.0
2015040602,64.0
2015040603,72.0
2015040604,94.0
2015040605,134.0
2015040606,142.0
2015040607,33.0
2015040608,5.0
2015040609,70.0
2015040610,75.0
2015040611,130.0
2015040612,137.0
2015040613,222.0
2015040614,209.0
2015040615,199.0
2015040616,169.0
2015040617,59.0
2015040618,94.0
2015040619,62.0
2015040620,35.0
2015040621,74.0
2015040622,85.0
2015040623,87.0
2015040700,119.0
2015040701,248.0
2015040702,198.0
2015040703,173.0
2015040704,140.0
2015040705,125.0
2015040706,58.0
2015040707,48.0
2015040708,87.0
2015040709,86.0
2015040710,95.0
2015040711,107.0
2015040712,119.0
2015040713,128.0
2015040714,199.0
2015040715,137.0
2015040716,51.0
2015040717,23.0
2015040718,29.0
2015040719,25.0
2015040720,21.0
2015040721,18.0
2015040722,19.0
2015040723,26.0
2015040800,51.0
2015040801,23.0
2015040802,65.0
2015040803,45.0
2015040804,44.0
2015040805,68.0
2015040806,27.0
2015040807,17.0
2015040808,19.0
2015040809,11.0
2015040810,25.0
2015040811,26.0
2015040812,28.0
2015040813,89.0
2015040814,182.0
2015040815,97.0
2015040816,46.0
2015040817,117.0
2015040818,82.0
2015040819,91.0
2015040820,22.0
2015040821,41.0
2015040822,134.0
2015040823,13.0
2015040900,8.0
2015040901,8.0
2015040902,9.0
2015040903,11.0
2015040904,8.0
2015040905,37.0
2015040906,18.0
2015040907,58.0
2015040908,35.0
2015040909,12.0
2015040910,14.0
2015040911,15.0
2015040912,114.0
2015040913,181.0
2015040914,214.0
2015040915,179.0
2015040916,151.0
2015040917,96.0
2015040918,105.0
2015040919,123.0
2015040920,34.0
2015040921,29.0
2015040922,17.0
2015040923,18.0
2015041000,93.0
2015041001,36.0
2015041002,27.0
2015041003,37.0
2015041004,45.0
2015041005,52.0
2015041006,81.0
2015041007,160.0
2015041008,31.0
2015041009,15.0
2015041010,4.0
2015041011,10.0
2015041012,9.0
2015041013,7.0
2015041014,28.0
2015041015,39.0
2015041016,114.0
2015041017,173.0
2015041018,64.0
2015041019,65.0
2015041020,32.0
2015041021,34.0
2015041022,28.0
2015041023,23.0
2015041100,37.0
2015041101,36.0
2015041102,16.0
2015041103,49.0
2015041104,58.0
2015041105,45.0
2015041106,41.0
2015041107,17.0
2015041108,30.0
2015041109,8.0
2015041110,8.0
2015041111,15.0
2015041112,9.0
2015041113,1.0
2015041114,3.0
2015041115,23.0
2015041116,142.0
2015041117,126.0
2015041118,138.0
2015041119,70.0
2015041120,90.0
2015041121,43.0
2015041122,30.0
2015041123,22.0
2015041200,18.0
2015041201,43.0
2015041202,17.0
2015041203,14.0
2015041204,17.0
2015041205,60.0
2015041206,20.0
2015041207,19.0
2015041208,15.0
2015041209,32.0
2015041210,72.0
2015041211,25.0
2015041212,18.0
2015041213,14.0
2015041214,11.0
2015041215,16.0
2015041216,9.0
2015041217,48.0
2015041218,60.0
2015041219,83.0
2015041220,48.0
2015041221,37.0
2015041222,0.0
2015041223,0.0
2015041300,0.0
2015041301,0.0
2015041302,200.0
2015041303,120.0
2015041304,6.0
2015041305,2.0
2015041306,11.0
2015041307,13.0
2015041308,52.0
2015041309,18.0
2015041310,21.0
2015041311,17.0
2015041312,8.0
2015041313,7.0
2015041314,10.0
2015041315,10.0
2015041316,15.0
2015041317,59.0
2015041318,48.0
2015041319,34.0
2015041320,100.0
2015041321,170.0
2015041322,138.0
2015041323,57.0
2015041400,66.0
2015041401,25.0
2015041402,40.0
2015041403,7.0
2015041404,5.0
2015041405,6.0
2015041406,7.0
2015041407,13.0
2015041408,17.0
2015041409,16.0
2015041410,23.0
2015041411,40.0
2015041412,84.0
2015041413,34.0
2015041414,22.0
2015041415,16.0
2015041416,22.0
2015041417,17.0
2015041418,20.0
2015041419,59.0
2015041420,129.0
2015041421,200.0
2015041422,364.0
2015041423,174.0
2015041500,123.0
2015041501,64.0
2015041502,49.0
2015041503,54.0
2015041504,23.0
2015041505,23.0
2015041506,14.0
2015041507,3.0
2015041508,5.0
2015041509,0.0
2015041510,0.0
2015041511,0.0
2015041512,23.0
2015041513,58.0
2015041514,0.0
2015041515,0.0
2015041516,0.0
2015041517,0.0
2015041518,11.0
2015041519,7.0
2015041520,18.0
2015041521,19.0
2015041522,36.0
2015041523,24.0
2015041600,32.0
2015041601,11.0
2015041602,29.0
2015041603,8.0
2015041604,6.0
2015041605,6.0
2015041606,7.0
2015041607,16.0
2015041608,21.0
2015041609,55.0
2015041610,54.0
2015041611,54.0
2015041612,96.0
2015041613,38.0
2015041614,36.0
2015041615,31.0
2015041616,26.0
2015041617,18.0
2015041618,9.0
2015041619,15.0
2015041620,47.0
2015041621,66.0
2015041622,20.0
2015041623,47.0
2015041700,78.0
2015041701,72.0
2015041702,23.0
2015041703,27.0
2015041704,10.0
2015041705,14.0
2015041706,17.0
2015041707,16.0
2015041708,16.0
2015041709,32.0
2015041710,26.0
2015041711,69.0
2015041712,144.0
2015041713,141.0
2015041714,60.0
2015041715,36.0
2015041716,18.0
2015041717,18.0
2015041718,11.0
2015041719,15.0
2015041720,7.0
2015041721,39.0
2015041722,48.0
2015041723,48.0
2015041800,55.0
2015041801,80.0
2015041802,48.0
2015041803,25.0
2015041804,16.0
2015041805,14.0
2015041806,10.0
2015041807,16.0
2015041808,11.0
2015041809,20.0
2015041810,25.0
2015041811,58.0
2015041812,183.0
2015041813,164.0
2015041814,98.0
2015041815,59.0
2015041816,25.0
2015041817,21.0
2015041818,26.0
2015041819,17.0
2015041820,10.0
2015041821,4.0
2015041822,8.0
2015041823,26.0
2015041900,33.0
2015041901,33.0
2015041902,40.0
2015041903,40.0
2015041904,22.0
2015041905,13.0
2015041906,0.0
2015041907,1.0
2015041908,9.0
2015041909,5.0
2015041910,4.0
2015041911,46.0
2015041912,82.0
2015041913,105.0
2015041914,194.0
2015041915,211.0
2015041916,63.0
2015041917,47.0
2015041918,15.0
2015041919,21.0
2015041920,18.0
2015041921,10.0
2015041922,9.0
2015041923,105.0
2015042000,103.0
2015042001,41.0
2015042002,110.0
2015042003,107.0
2015042004,28.0
2015042005,2.0
2015042006,10.0
2015042007,17.0
2015042008,9.0
2015042009,20.0
2015042010,16.0
2015042011,17.0
2015042012,37.0
2015042013,32.0
2015042014,33.0
2015042015,118.0
2015042016,81.0
2015042017,82.0
2015042018,32.0
2015042019,18.0
2015042020,12.0
2015042021,18.0
2015042022,17.0
2015042023,13.0
2015042100,16.0
2015042101,25.0
2015042102,41.0
2015042103,33.0
2015042104,90.0
2015042105,95.0
2015042106,31.0
2015042107,11.0
2015042108,18.0
2015042109,23.0
2015042110,15.0
2015042111,10.0
2015042112,38.0
2015042113,69.0
2015042114,124.0
2015042115,144.0
2015042116,97.0
2015042117,46.0
2015042118,85.0
2015042119,39.0
2015042120,13.0
2015042121,11.0
2015042122,16.0
2015042123,27.0
2015042200,12.0
2015042201,15.0
2015042202,17.0
2015042203,27.0
2015042204,15.0
2015042205,23.0
2015042206,61.0
2015042207,22.0
2015042208,11.0
2015042209,8.0
2015042210,11.0
2015042211,10.0
2015042212,19.0
2015042213,25.0
2015042214,15.0
2015042215,0.0
2015042216,75.0
2015042217,222.0
2015042218,88.0
2015042219,45.0
2015042220,62.0
2015042221,44.0
2015042222,48.0
2015042223,26.0
2015042300,17.0
2015042301,38.0
2015042302,22.0
2015042303,25.0
2015042304,24.0
2015042305,17.0
2015042306,12.0
2015042307,14.0
2015042308,7.0
2015042309,7.0
2015042310,7.0
2015042311,19.0
2015042312,15.0
2015042313,24.0
2015042314,47.0
2015042315,111.0
2015042316,80.0
2015042317,258.0
2015042318,201.0
2015042319,126.0
2015042320,183.0
2015042321,59.0
2015042322,48.0
2015042323,27.0
